,date_crime_year,date_crime_month,location_description,cnt,__fileposition__
12353,2012,5,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",42,556202
12354,2012,5,"AIRPORT VENDING ESTABLISHMENT",3,556272
12355,2012,5,"AIRPORT/AIRCRAFT",7,556329
12356,2012,5,"ALLEY",697,556373
12357,2012,5,"ANIMAL HOSPITAL",3,556406
12358,2012,5,"APARTMENT",3619,556449
12359,2012,5,"APPLIANCE STORE",3,556486
12360,2012,5,"ATHLETIC CLUB",50,556529
12361,2012,5,"ATM (AUTOMATIC TELLER MACHINE)",44,556570
12362,2012,5,"AUTO",2,556628
12363,2012,5,"BANK",133,556660
12364,2012,5,"BAR OR TAVERN",157,556692
12365,2012,5,"BARBER SHOP/BEAUTY SALON",1,556733
12366,2012,5,"BARBERSHOP",29,556785
12367,2012,5,"BOAT/WATERCRAFT",5,556823
12368,2012,5,"BOWLING ALLEY",3,556866
12369,2012,5,"BRIDGE",3,556907
12370,2012,5,"CAR WASH",13,556941
12371,2012,5,"CEMETARY",1,556977
12372,2012,5,"CHA APARTMENT",89,557013
12373,2012,5,"CHA HALLWAY/STAIRWELL/ELEVATOR",10,557054
12374,2012,5,"CHA PARKING LOT/GROUNDS",89,557112
12375,2012,5,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",80,557163
12376,2012,5,"CLEANING STORE",17,557224
12377,2012,5,"COIN OPERATED MACHINE",2,557266
12378,2012,5,"COLLEGE/UNIVERSITY GROUNDS",23,557315
12379,2012,5,"COLLEGE/UNIVERSITY RESIDENCE HALL",6,557369
12380,2012,5,"COMMERCIAL / BUSINESS OFFICE",174,557430
12381,2012,5,"CONSTRUCTION SITE",35,557486
12382,2012,5,"CONVENIENCE STORE",107,557531
12383,2012,5,"CREDIT UNION",3,557576
12384,2012,5,"CTA BUS",128,557616
12385,2012,5,"CTA BUS STOP",77,557651
12386,2012,5,"CTA GARAGE / OTHER PROPERTY",86,557691
12387,2012,5,"CTA PLATFORM",194,557746
12388,2012,5,"CTA TRAIN",142,557786
12389,2012,5,"CURRENCY EXCHANGE",56,557823
12390,2012,5,"DAY CARE CENTER",12,557868
12391,2012,5,"DELIVERY TRUCK",5,557911
12392,2012,5,"DEPARTMENT STORE",318,557953
12393,2012,5,"DRIVEWAY - RESIDENTIAL",72,557997
12394,2012,5,"DRUG STORE",93,558047
12395,2012,5,"FACTORY/MANUFACTURING BUILDING",25,558085
12396,2012,5,"FEDERAL BUILDING",1,558143
12397,2012,5,"FIRE STATION",4,558187
12398,2012,5,"FOREST PRESERVE",1,558227
12399,2012,5,"GANGWAY",1,558270
12400,2012,5,"GAS STATION",263,558305
12401,2012,5,"GAS STATION DRIVE/PROP.",1,558344
12402,2012,5,"GOVERNMENT BUILDING/PROPERTY",72,558395
12403,2012,5,"GROCERY FOOD STORE",317,558451
12404,2012,5,"HIGHWAY/EXPRESSWAY",11,558497
12405,2012,5,"HOSPITAL BUILDING/GROUNDS",81,558543
12406,2012,5,"HOTEL/MOTEL",93,558596
12407,2012,5,"HOUSE",2,558635
12408,2012,5,"JAIL / LOCK-UP FACILITY",7,558668
12409,2012,5,"LAKEFRONT/WATERFRONT/RIVERBANK",5,558719
12410,2012,5,"LIBRARY",22,558777
12411,2012,5,"LIQUOR STORE",1,558812
12412,2012,5,"MEDICAL/DENTAL OFFICE",22,558852
12413,2012,5,"MOVIE HOUSE/THEATER",3,558901
12414,2012,5,"NEWSSTAND",1,558948
12415,2012,5,"NURSING HOME/RETIREMENT HOME",47,558985
12416,2012,5,"OTHER",959,559041
12417,2012,5,"OTHER COMMERCIAL TRANSPORTATION",14,559074
12418,2012,5,"OTHER RAILROAD PROP / TRAIN DEPOT",35,559133
12419,2012,5,"PARK PROPERTY",276,559194
12420,2012,5,"PARKING LOT/GARAGE(NON.RESID.)",837,559235
12421,2012,5,"PAWN SHOP",4,559293
12422,2012,5,"POLICE FACILITY/VEH PARKING LOT",79,559330
12423,2012,5,"POOL ROOM",8,559389
12424,2012,5,"PORCH",2,559426
12425,2012,5,"RESIDENCE",4693,559459
12426,2012,5,"RESIDENCE PORCH/HALLWAY",543,559496
12427,2012,5,"RESIDENCE-GARAGE",507,559547
12428,2012,5,"RESIDENTIAL YARD (FRONT/BACK)",756,559591
12429,2012,5,"RESTAURANT",413,559648
12430,2012,5,"SAVINGS AND LOAN",1,559686
12431,2012,5,"SCHOOL, PRIVATE, BUILDING",93,559730
12432,2012,5,"SCHOOL, PRIVATE, GROUNDS",24,559783
12433,2012,5,"SCHOOL, PUBLIC, BUILDING",820,559835
12434,2012,5,"SCHOOL, PUBLIC, GROUNDS",183,559887
12435,2012,5,"SIDEWALK",3836,559938
12436,2012,5,"SMALL RETAIL STORE",518,559974
12437,2012,5,"SPORTS ARENA/STADIUM",30,560020
12438,2012,5,"STREET",6981,560068
12439,2012,5,"TAVERN/LIQUOR STORE",46,560102
12440,2012,5,"TAXICAB",44,560149
12441,2012,5,"VACANT LOT/LAND",120,560184
12442,2012,5,"VEHICLE NON-COMMERCIAL",422,560227
12443,2012,5,"VEHICLE-COMMERCIAL",24,560277
12444,2012,5,"WAREHOUSE",35,560323
12445,2012,5,"YARD",1,560360
12446,2012,6,"",41,560392
12447,2012,6,"ABANDONED BUILDING",103,560420
12448,2012,6,"AIRCRAFT",4,560466
12449,2012,6,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",8,560502
12450,2012,6,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",4,560577
12451,2012,6,"AIRPORT EXTERIOR - NON-SECURE AREA",11,560648
12452,2012,6,"AIRPORT EXTERIOR - SECURE AREA",1,560710
12453,2012,6,"AIRPORT PARKING LOT",4,560768
12454,2012,6,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",9,560815
12455,2012,6,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",9,560889
12456,2012,6,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",7,560959
12457,2012,6,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",24,561033
12458,2012,6,"AIRPORT VENDING ESTABLISHMENT",1,561103
12459,2012,6,"AIRPORT/AIRCRAFT",8,561160
12460,2012,6,"ALLEY",754,561204
12461,2012,6,"ANIMAL HOSPITAL",4,561237
12462,2012,6,"APARTMENT",3614,561280
12463,2012,6,"APPLIANCE STORE",11,561317
12464,2012,6,"ATHLETIC CLUB",47,561360
12465,2012,6,"ATM (AUTOMATIC TELLER MACHINE)",36,561401
12466,2012,6,"AUTO",9,561459
12467,2012,6,"BANK",104,561491
12468,2012,6,"BAR OR TAVERN",166,561523
12469,2012,6,"BARBERSHOP",20,561564
12470,2012,6,"BASEMENT",1,561602
12471,2012,6,"BOAT/WATERCRAFT",4,561638
12472,2012,6,"BOWLING ALLEY",3,561681
12473,2012,6,"BRIDGE",2,561722
12474,2012,6,"CAR WASH",11,561756
12475,2012,6,"CEMETARY",1,561792
12476,2012,6,"CHA APARTMENT",73,561828
12477,2012,6,"CHA HALLWAY/STAIRWELL/ELEVATOR",12,561869
12478,2012,6,"CHA PARKING LOT",1,561927
12479,2012,6,"CHA PARKING LOT/GROUNDS",83,561970
12480,2012,6,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",84,562021
12481,2012,6,"CLEANING STORE",12,562082
12482,2012,6,"COIN OPERATED MACHINE",1,562124
12483,2012,6,"COLLEGE/UNIVERSITY GROUNDS",14,562173
12484,2012,6,"COLLEGE/UNIVERSITY RESIDENCE HALL",1,562227
12485,2012,6,"COMMERCIAL / BUSINESS OFFICE",177,562288
12486,2012,6,"CONSTRUCTION SITE",36,562344
12487,2012,6,"CONVENIENCE STORE",106,562389
12488,2012,6,"CREDIT UNION",4,562434
12489,2012,6,"CTA BUS",120,562474
12490,2012,6,"CTA BUS STOP",66,562509
12491,2012,6,"CTA GARAGE / OTHER PROPERTY",100,562549
12492,2012,6,"CTA PLATFORM",240,562604
12493,2012,6,"CTA TRAIN",181,562644
12494,2012,6,"CURRENCY EXCHANGE",36,562681
12495,2012,6,"DAY CARE CENTER",17,562726
12496,2012,6,"DEPARTMENT STORE",351,562769
12497,2012,6,"DRIVEWAY - RESIDENTIAL",60,562813
12498,2012,6,"DRUG STORE",76,562863
12499,2012,6,"FACTORY/MANUFACTURING BUILDING",25,562901
12500,2012,6,"FEDERAL BUILDING",1,562959
12501,2012,6,"FIRE STATION",2,563003
12502,2012,6,"GAS STATION",295,563043
12503,2012,6,"GOVERNMENT BUILDING/PROPERTY",64,563082
12504,2012,6,"GROCERY FOOD STORE",284,563138
12505,2012,6,"HIGHWAY/EXPRESSWAY",5,563184
12506,2012,6,"HOSPITAL BUILDING/GROUNDS",93,563230
12507,2012,6,"HOTEL/MOTEL",133,563283
12508,2012,6,"HOUSE",1,563322
12509,2012,6,"JAIL / LOCK-UP FACILITY",8,563355
12510,2012,6,"LAKEFRONT/WATERFRONT/RIVERBANK",20,563406
12511,2012,6,"LIBRARY",16,563464
12512,2012,6,"MEDICAL/DENTAL OFFICE",28,563499
12513,2012,6,"MOVIE HOUSE/THEATER",6,563548
12514,2012,6,"NEWSSTAND",1,563595
12515,2012,6,"NURSING HOME/RETIREMENT HOME",31,563632
12516,2012,6,"OTHER",1042,563688
12517,2012,6,"OTHER COMMERCIAL TRANSPORTATION",9,563721
12518,2012,6,"OTHER RAILROAD PROP / TRAIN DEPOT",24,563780
12519,2012,6,"PARK PROPERTY",443,563841
12520,2012,6,"PARKING LOT/GARAGE(NON.RESID.)",929,563882
12521,2012,6,"PAWN SHOP",5,563940
12522,2012,6,"POLICE FACILITY/VEH PARKING LOT",84,563977
12523,2012,6,"POOL ROOM",7,564036
12524,2012,6,"PORCH",5,564073
12525,2012,6,"RESIDENCE",4732,564106
12526,2012,6,"RESIDENCE PORCH/HALLWAY",570,564143
12527,2012,6,"RESIDENCE-GARAGE",600,564194
12528,2012,6,"RESIDENTIAL YARD (FRONT/BACK)",880,564238
12529,2012,6,"RESTAURANT",437,564295
12530,2012,6,"SAVINGS AND LOAN",1,564333
12531,2012,6,"SCHOOL, PRIVATE, BUILDING",33,564377
12532,2012,6,"SCHOOL, PRIVATE, GROUNDS",18,564430
12533,2012,6,"SCHOOL, PUBLIC, BUILDING",399,564482
12534,2012,6,"SCHOOL, PUBLIC, GROUNDS",109,564534
12535,2012,6,"SIDEWALK",4286,564585
12536,2012,6,"SMALL RETAIL STORE",520,564621
12537,2012,6,"SPORTS ARENA/STADIUM",32,564667
12538,2012,6,"STREET",7217,564715
12539,2012,6,"TAVERN/LIQUOR STORE",69,564749
12540,2012,6,"TAXICAB",42,564796
12541,2012,6,"VACANT LOT/LAND",154,564831
12542,2012,6,"VEHICLE NON-COMMERCIAL",470,564874
12543,2012,6,"VEHICLE-COMMERCIAL",25,564924
12544,2012,6,"WAREHOUSE",34,564970
12545,2012,7,"",65,565007
12546,2012,7,"ABANDONED BUILDING",91,565035
12547,2012,7,"AIRCRAFT",8,565081
12548,2012,7,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",16,565117
12549,2012,7,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",7,565192
12550,2012,7,"AIRPORT EXTERIOR - NON-SECURE AREA",6,565263
12551,2012,7,"AIRPORT EXTERIOR - SECURE AREA",1,565325
12552,2012,7,"AIRPORT PARKING LOT",7,565383
12553,2012,7,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",19,565430
12554,2012,7,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",11,565504
12555,2012,7,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",4,565574
12556,2012,7,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",40,565648
12557,2012,7,"AIRPORT TRANSPORTATION SYSTEM (ATS)",2,565718
12558,2012,7,"AIRPORT VENDING ESTABLISHMENT",8,565781
12559,2012,7,"AIRPORT/AIRCRAFT",10,565838
12560,2012,7,"ALLEY",814,565882
12561,2012,7,"ANIMAL HOSPITAL",3,565915
12562,2012,7,"APARTMENT",3931,565958
12563,2012,7,"APPLIANCE STORE",8,565995
12564,2012,7,"ATHLETIC CLUB",49,566038
12565,2012,7,"ATM (AUTOMATIC TELLER MACHINE)",41,566079
12566,2012,7,"AUTO",5,566137
12567,2012,7,"BANK",106,566169
12568,2012,7,"BAR OR TAVERN",198,566201
12569,2012,7,"BARBERSHOP",29,566242
12570,2012,7,"BOAT/WATERCRAFT",8,566280
12571,2012,7,"BRIDGE",5,566323
12572,2012,7,"CAR WASH",10,566357
12573,2012,7,"CEMETARY",4,566393
12574,2012,7,"CHA APARTMENT",80,566429
12575,2012,7,"CHA HALLWAY/STAIRWELL/ELEVATOR",13,566470
12576,2012,7,"CHA PARKING LOT/GROUNDS",137,566528
12577,2012,7,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",76,566579
12578,2012,7,"CLEANING STORE",9,566640
12579,2012,7,"COIN OPERATED MACHINE",1,566682
12580,2012,7,"COLLEGE/UNIVERSITY GROUNDS",22,566731
12581,2012,7,"COLLEGE/UNIVERSITY RESIDENCE HALL",5,566785
12582,2012,7,"COMMERCIAL / BUSINESS OFFICE",151,566846
12583,2012,7,"CONSTRUCTION SITE",36,566902
12584,2012,7,"CONVENIENCE STORE",124,566947
12585,2012,7,"CREDIT UNION",4,566992
12586,2012,7,"CTA BUS",110,567032
12587,2012,7,"CTA BUS STOP",88,567067
12588,2012,7,"CTA GARAGE / OTHER PROPERTY",104,567107
12589,2012,7,"CTA PLATFORM",265,567162
12590,2012,7,"CTA TRAIN",149,567202
12591,2012,7,"CURRENCY EXCHANGE",42,567239
12592,2012,7,"DAY CARE CENTER",11,567284
12593,2012,7,"DELIVERY TRUCK",3,567327
12594,2012,7,"DEPARTMENT STORE",346,567369
12595,2012,7,"DRIVEWAY - RESIDENTIAL",65,567413
12596,2012,7,"DRUG STORE",105,567463
12597,2012,7,"FACTORY/MANUFACTURING BUILDING",27,567501
12598,2012,7,"FEDERAL BUILDING",4,567559
12599,2012,7,"FIRE STATION",1,567603
12600,2012,7,"FOREST PRESERVE",1,567643
12601,2012,7,"GAS STATION",300,567686
12602,2012,7,"GAS STATION DRIVE/PROP.",2,567725
12603,2012,7,"GOVERNMENT BUILDING/PROPERTY",63,567776
12604,2012,7,"GROCERY FOOD STORE",281,567832
12605,2012,7,"HIGHWAY/EXPRESSWAY",4,567878
12606,2012,7,"HOSPITAL BUILDING/GROUNDS",77,567924
12607,2012,7,"HOTEL/MOTEL",119,567977
12608,2012,7,"HOUSE",1,568016
12609,2012,7,"JAIL / LOCK-UP FACILITY",5,568049
12610,2012,7,"LAKEFRONT/WATERFRONT/RIVERBANK",21,568100
12611,2012,7,"LIBRARY",15,568158
12612,2012,7,"MEDICAL/DENTAL OFFICE",40,568193
12613,2012,7,"MOVIE HOUSE/THEATER",9,568242
12614,2012,7,"NEWSSTAND",1,568289
12615,2012,7,"NURSING HOME/RETIREMENT HOME",52,568326
12616,2012,7,"OTHER",1099,568382
12617,2012,7,"OTHER COMMERCIAL TRANSPORTATION",10,568415
12618,2012,7,"OTHER RAILROAD PROP / TRAIN DEPOT",21,568474
12619,2012,7,"PARK PROPERTY",525,568535
12620,2012,7,"PARKING LOT/GARAGE(NON.RESID.)",922,568576
12621,2012,7,"POLICE FACILITY/VEH PARKING LOT",96,568634
12622,2012,7,"POOL ROOM",8,568693
12623,2012,7,"PORCH",3,568730
12624,2012,7,"RESIDENCE",4818,568763
12625,2012,7,"RESIDENCE PORCH/HALLWAY",637,568800
12626,2012,7,"RESIDENCE-GARAGE",593,568851
12627,2012,7,"RESIDENTIAL YARD (FRONT/BACK)",875,568895
12628,2012,7,"RESTAURANT",479,568952
12629,2012,7,"SCHOOL, PRIVATE, BUILDING",23,568990
12630,2012,7,"SCHOOL, PRIVATE, GROUNDS",16,569043
12631,2012,7,"SCHOOL, PUBLIC, BUILDING",114,569095
12632,2012,7,"SCHOOL, PUBLIC, GROUNDS",62,569147
12633,2012,7,"SIDEWALK",4345,569198
12634,2012,7,"SMALL RETAIL STORE",511,569234
12635,2012,7,"SPORTS ARENA/STADIUM",27,569280
12636,2012,7,"STREET",7457,569328
12637,2012,7,"TAVERN/LIQUOR STORE",71,569362
12638,2012,7,"TAXICAB",40,569409
12639,2012,7,"VACANT LOT",2,569444
12640,2012,7,"VACANT LOT/LAND",133,569482
12641,2012,7,"VEHICLE NON-COMMERCIAL",520,569525
12642,2012,7,"VEHICLE-COMMERCIAL",29,569575
12643,2012,7,"WAREHOUSE",39,569621
12644,2012,7,"YARD",1,569658
12645,2012,8,"",74,569690
12646,2012,8,"ABANDONED BUILDING",106,569718
12647,2012,8,"AIRCRAFT",2,569764
12648,2012,8,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",9,569800
12649,2012,8,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",5,569875
12650,2012,8,"AIRPORT EXTERIOR - NON-SECURE AREA",7,569946
12651,2012,8,"AIRPORT EXTERIOR - SECURE AREA",2,570008
12652,2012,8,"AIRPORT PARKING LOT",9,570066
12653,2012,8,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",11,570113
12654,2012,8,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",5,570187
12655,2012,8,"AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA",1,570257
12656,2012,8,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",3,570329
12657,2012,8,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",45,570403
12658,2012,8,"AIRPORT VENDING ESTABLISHMENT",10,570473
12659,2012,8,"AIRPORT/AIRCRAFT",16,570530
12660,2012,8,"ALLEY",704,570574
12661,2012,8,"ANIMAL HOSPITAL",2,570607
12662,2012,8,"APARTMENT",3592,570650
12663,2012,8,"APPLIANCE STORE",12,570687
12664,2012,8,"ATHLETIC CLUB",40,570730
12665,2012,8,"ATM (AUTOMATIC TELLER MACHINE)",51,570771
12666,2012,8,"AUTO",9,570829
12667,2012,8,"BANK",127,570861
12668,2012,8,"BAR OR TAVERN",139,570893
12669,2012,8,"BARBERSHOP",25,570934
12670,2012,8,"BOAT/WATERCRAFT",10,570972
12671,2012,8,"BOWLING ALLEY",1,571015
12672,2012,8,"BRIDGE",2,571056
12673,2012,8,"CAR WASH",14,571090
12674,2012,8,"CEMETARY",2,571126
12675,2012,8,"CHA APARTMENT",80,571162
12676,2012,8,"CHA HALLWAY/STAIRWELL/ELEVATOR",15,571203
12677,2012,8,"CHA PARKING LOT/GROUNDS",105,571261
12678,2012,8,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",52,571312
12679,2012,8,"CLEANING STORE",15,571373
12680,2012,8,"COIN OPERATED MACHINE",2,571415
12681,2012,8,"COLLEGE/UNIVERSITY GROUNDS",25,571464
12682,2012,8,"COLLEGE/UNIVERSITY RESIDENCE HALL",6,571518
12683,2012,8,"COMMERCIAL / BUSINESS OFFICE",157,571579
12684,2012,8,"CONSTRUCTION SITE",24,571635
12685,2012,8,"CONVENIENCE STORE",108,571680
12686,2012,8,"CREDIT UNION",3,571725
12687,2012,8,"CTA BUS",101,571765
12688,2012,8,"CTA BUS STOP",71,571800
12689,2012,8,"CTA GARAGE / OTHER PROPERTY",114,571840
12690,2012,8,"CTA PLATFORM",260,571895
12691,2012,8,"CTA TRAIN",140,571935
12692,2012,8,"CURRENCY EXCHANGE",48,571972
12693,2012,8,"DAY CARE CENTER",12,572017
12694,2012,8,"DELIVERY TRUCK",3,572060
12695,2012,8,"DEPARTMENT STORE",354,572102
12696,2012,8,"DRIVEWAY - RESIDENTIAL",60,572146
12697,2012,8,"DRUG STORE",102,572196
12698,2012,8,"FACTORY/MANUFACTURING BUILDING",32,572234
12699,2012,8,"FEDERAL BUILDING",2,572292
12700,2012,8,"FIRE STATION",1,572336
12701,2012,8,"FOREST PRESERVE",1,572376
12702,2012,8,"GARAGE",1,572419
12703,2012,8,"GAS STATION",271,572453
12704,2012,8,"GAS STATION DRIVE/PROP.",1,572492
12705,2012,8,"GOVERNMENT BUILDING/PROPERTY",77,572543
12706,2012,8,"GROCERY FOOD STORE",313,572599
12707,2012,8,"HIGHWAY/EXPRESSWAY",6,572645
12708,2012,8,"HOSPITAL BUILDING/GROUNDS",85,572691
12709,2012,8,"HOTEL",1,572744
12710,2012,8,"HOTEL/MOTEL",122,572777
12711,2012,8,"HOUSE",2,572816
12712,2012,8,"JAIL / LOCK-UP FACILITY",5,572849
12713,2012,8,"LAKEFRONT/WATERFRONT/RIVERBANK",13,572900
12714,2012,8,"LIBRARY",20,572958
12715,2012,8,"MEDICAL/DENTAL OFFICE",29,572993
12716,2012,8,"MOVIE HOUSE/THEATER",11,573042
12717,2012,8,"NEWSSTAND",1,573089
12718,2012,8,"NURSING HOME/RETIREMENT HOME",47,573126
12719,2012,8,"OTHER",1031,573182
12720,2012,8,"OTHER COMMERCIAL TRANSPORTATION",14,573215
12721,2012,8,"OTHER RAILROAD PROP / TRAIN DEPOT",26,573274
12722,2012,8,"PARK PROPERTY",436,573335
12723,2012,8,"PARKING LOT",1,573376
12724,2012,8,"PARKING LOT/GARAGE(NON.RESID.)",789,573415
12725,2012,8,"PAWN SHOP",5,573473
12726,2012,8,"POLICE FACILITY/VEH PARKING LOT",89,573510
12727,2012,8,"POOL ROOM",4,573569
12728,2012,8,"RESIDENCE",4653,573606
12729,2012,8,"RESIDENCE PORCH/HALLWAY",612,573643
12730,2012,8,"RESIDENCE-GARAGE",618,573694
12731,2012,8,"RESIDENTIAL YARD (FRONT/BACK)",786,573738
12732,2012,8,"RESTAURANT",497,573795
12733,2012,8,"SAVINGS AND LOAN",2,573833
12734,2012,8,"SCHOOL YARD",1,573877
12735,2012,8,"SCHOOL, PRIVATE, BUILDING",31,573916
12736,2012,8,"SCHOOL, PRIVATE, GROUNDS",20,573969
12737,2012,8,"SCHOOL, PUBLIC, BUILDING",179,574021
12738,2012,8,"SCHOOL, PUBLIC, GROUNDS",94,574073
12739,2012,8,"SIDEWALK",3891,574124
12740,2012,8,"SMALL RETAIL STORE",575,574160
12741,2012,8,"SPORTS ARENA/STADIUM",33,574206
12742,2012,8,"STREET",6839,574254
12743,2012,8,"TAVERN/LIQUOR STORE",74,574288
12744,2012,8,"TAXICAB",40,574335
12745,2012,8,"VACANT LOT/LAND",142,574370
12746,2012,8,"VEHICLE NON-COMMERCIAL",526,574413
12747,2012,8,"VEHICLE-COMMERCIAL",26,574463
12748,2012,8,"VESTIBULE",1,574509
12749,2012,8,"WAREHOUSE",49,574546
12750,2012,8,"YARD",1,574583
12751,2012,9,"",35,574615
12752,2012,9,"ABANDONED BUILDING",94,574643
12753,2012,9,"AIRCRAFT",5,574689
12754,2012,9,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",5,574725
12755,2012,9,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",4,574800
12756,2012,9,"AIRPORT EXTERIOR - NON-SECURE AREA",13,574871
12757,2012,9,"AIRPORT EXTERIOR - SECURE AREA",1,574933
12758,2012,9,"AIRPORT PARKING LOT",9,574991
12759,2012,9,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",12,575038
12760,2012,9,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",8,575112
12761,2012,9,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",8,575182
12762,2012,9,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",38,575256
12763,2012,9,"AIRPORT TRANSPORTATION SYSTEM (ATS)",2,575326
12764,2012,9,"AIRPORT VENDING ESTABLISHMENT",17,575389
12765,2012,9,"AIRPORT/AIRCRAFT",14,575446
12766,2012,9,"ALLEY",670,575490
12767,2012,9,"ANIMAL HOSPITAL",5,575523
12768,2012,9,"APARTMENT",3272,575566
12769,2012,9,"APPLIANCE STORE",2,575603
12770,2012,9,"ATHLETIC CLUB",41,575646
12771,2012,9,"ATM (AUTOMATIC TELLER MACHINE)",50,575687
12772,2012,9,"AUTO",9,575745
12773,2012,9,"BANK",109,575777
12774,2012,9,"BAR OR TAVERN",187,575809
12775,2012,9,"BARBERSHOP",23,575850
12776,2012,9,"BOAT/WATERCRAFT",3,575888
12777,2012,9,"BOWLING ALLEY",4,575931
12778,2012,9,"BRIDGE",4,575972
12779,2012,9,"CAR WASH",14,576006
12780,2012,9,"CHA APARTMENT",77,576042
12781,2012,9,"CHA HALLWAY/STAIRWELL/ELEVATOR",10,576083
12782,2012,9,"CHA PARKING LOT/GROUNDS",93,576141
12783,2012,9,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",54,576192
12784,2012,9,"CLEANING STORE",7,576253
12785,2012,9,"COIN OPERATED MACHINE",1,576295
12786,2012,9,"COLLEGE/UNIVERSITY GROUNDS",22,576344
12787,2012,9,"COLLEGE/UNIVERSITY RESIDENCE HALL",9,576398
12788,2012,9,"COMMERCIAL / BUSINESS OFFICE",141,576459
12789,2012,9,"CONSTRUCTION SITE",39,576515
12790,2012,9,"CONVENIENCE STORE",89,576560
12791,2012,9,"CREDIT UNION",2,576605
12792,2012,9,"CTA BUS",97,576645
12793,2012,9,"CTA BUS STOP",84,576680
12794,2012,9,"CTA GARAGE / OTHER PROPERTY",68,576720
12795,2012,9,"CTA PLATFORM",223,576775
12796,2012,9,"CTA TRAIN",125,576815
12797,2012,9,"CURRENCY EXCHANGE",42,576852
12798,2012,9,"DAY CARE CENTER",8,576897
12799,2012,9,"DELIVERY TRUCK",1,576940
12800,2012,9,"DEPARTMENT STORE",358,576982
12801,2012,9,"DRIVEWAY - RESIDENTIAL",54,577026
12802,2012,9,"DRUG STORE",108,577076
12803,2012,9,"FACTORY/MANUFACTURING BUILDING",29,577114
12804,2012,9,"FEDERAL BUILDING",2,577172
12805,2012,9,"FIRE STATION",4,577216
12806,2012,9,"FOREST PRESERVE",1,577256
12807,2012,9,"GANGWAY",1,577299
12808,2012,9,"GARAGE",1,577334
12809,2012,9,"GAS STATION",284,577368
12810,2012,9,"GOVERNMENT BUILDING/PROPERTY",65,577407
12811,2012,9,"GROCERY FOOD STORE",306,577463
12812,2012,9,"HIGHWAY/EXPRESSWAY",3,577509
12813,2012,9,"HOSPITAL BUILDING/GROUNDS",64,577555
12814,2012,9,"HOTEL/MOTEL",118,577608
12815,2012,9,"HOUSE",1,577647
12816,2012,9,"JAIL / LOCK-UP FACILITY",3,577680
12817,2012,9,"LAKEFRONT/WATERFRONT/RIVERBANK",7,577731
12818,2012,9,"LIBRARY",18,577789
12819,2012,9,"MEDICAL/DENTAL OFFICE",36,577824
12820,2012,9,"MOVIE HOUSE/THEATER",11,577873
12821,2012,9,"NURSING HOME/RETIREMENT HOME",41,577920
12822,2012,9,"OTHER",936,577976
12823,2012,9,"OTHER COMMERCIAL TRANSPORTATION",10,578009
12824,2012,9,"OTHER RAILROAD PROP / TRAIN DEPOT",15,578068
12825,2012,9,"PARK PROPERTY",307,578129
12826,2012,9,"PARKING LOT/GARAGE(NON.RESID.)",826,578170
12827,2012,9,"PAWN SHOP",5,578228
12828,2012,9,"POLICE FACILITY/VEH PARKING LOT",70,578265
12829,2012,9,"POOL ROOM",8,578324
12830,2012,9,"PORCH",1,578361
12831,2012,9,"RESIDENCE",4221,578394
12832,2012,9,"RESIDENCE PORCH/HALLWAY",530,578431
12833,2012,9,"RESIDENCE-GARAGE",599,578482
12834,2012,9,"RESIDENTIAL YARD (FRONT/BACK)",688,578526
12835,2012,9,"RESTAURANT",419,578583
12836,2012,9,"SCHOOL, PRIVATE, BUILDING",61,578621
12837,2012,9,"SCHOOL, PRIVATE, GROUNDS",17,578674
12838,2012,9,"SCHOOL, PUBLIC, BUILDING",319,578726
