,date_crime_year,date_crime_month,primary_type,cnt,__fileposition__
5207,2016,10,"OTHER OFFENSE",1476,216514
5208,2016,10,"PROSTITUTION",61,216555
5209,2016,10,"PUBLIC PEACE VIOLATION",161,216595
5210,2016,10,"ROBBERY",1149,216645
5211,2016,10,"SEX OFFENSE",82,216680
5212,2016,10,"STALKING",17,216719
5213,2016,10,"THEFT",5715,216755
5214,2016,10,"WEAPONS VIOLATION",294,216788
5215,2016,11,"ARSON",35,216833
5216,2016,11,"ASSAULT",1423,216866
5217,2016,11,"BATTERY",3818,216901
5218,2016,11,"BURGLARY",1377,216936
5219,2016,11,"CONCEALED CARRY LICENSE VIOLATION",2,216972
5220,2016,11,"CRIM SEXUAL ASSAULT",110,217033
5221,2016,11,"CRIMINAL DAMAGE",2580,217080
5222,2016,11,"CRIMINAL TRESPASS",484,217123
5223,2016,11,"DECEPTIVE PRACTICE",1404,217168
5224,2016,11,"GAMBLING",6,217214
5225,2016,11,"HOMICIDE",80,217250
5226,2016,11,"INTERFERENCE WITH PUBLIC OFFICER",78,217286
5227,2016,11,"INTIMIDATION",14,217346
5228,2016,11,"KIDNAPPING",15,217386
5229,2016,11,"LIQUOR LAW VIOLATION",5,217424
5230,2016,11,"MOTOR VEHICLE THEFT",1017,217472
5231,2016,11,"NARCOTICS",775,217519
5232,2016,11,"NON-CRIMINAL",4,217556
5233,2016,11,"OBSCENITY",5,217596
5234,2016,11,"OFFENSE INVOLVING CHILDREN",140,217633
5235,2016,11,"OTHER OFFENSE",1292,217687
5236,2016,11,"PROSTITUTION",64,217728
5237,2016,11,"PUBLIC PEACE VIOLATION",116,217768
5238,2016,11,"ROBBERY",1163,217818
5239,2016,11,"SEX OFFENSE",55,217853
5240,2016,11,"STALKING",16,217892
5241,2016,11,"THEFT",5252,217928
5242,2016,11,"WEAPONS VIOLATION",285,217961
5243,2016,12,"ARSON",37,218006
5244,2016,12,"ASSAULT",1262,218039
5245,2016,12,"BATTERY",3443,218074
5246,2016,12,"BURGLARY",1299,218109
5247,2016,12,"CONCEALED CARRY LICENSE VIOLATION",4,218145
5248,2016,12,"CRIM SEXUAL ASSAULT",86,218206
5249,2016,12,"CRIMINAL DAMAGE",2098,218253
5250,2016,12,"CRIMINAL TRESPASS",464,218296
5251,2016,12,"DECEPTIVE PRACTICE",1607,218341
5252,2016,12,"HOMICIDE",58,218387
5253,2016,12,"INTERFERENCE WITH PUBLIC OFFICER",60,218423
5254,2016,12,"INTIMIDATION",13,218483
5255,2016,12,"KIDNAPPING",11,218523
5256,2016,12,"LIQUOR LAW VIOLATION",8,218561
5257,2016,12,"MOTOR VEHICLE THEFT",1110,218609
5258,2016,12,"NARCOTICS",717,218656
5259,2016,12,"NON-CRIMINAL",2,218693
5260,2016,12,"OBSCENITY",4,218733
5261,2016,12,"OFFENSE INVOLVING CHILDREN",145,218770
5262,2016,12,"OTHER NARCOTIC VIOLATION",1,218824
5263,2016,12,"OTHER OFFENSE",1376,218876
5264,2016,12,"PROSTITUTION",12,218917
5265,2016,12,"PUBLIC PEACE VIOLATION",96,218957
5266,2016,12,"ROBBERY",1089,219007
5267,2016,12,"SEX OFFENSE",50,219042
5268,2016,12,"STALKING",19,219081
5269,2016,12,"THEFT",4901,219117
5270,2016,12,"WEAPONS VIOLATION",244,219150
5271,2017,1,"ARSON",37,219195
5272,2017,1,"ASSAULT",1373,219228
5273,2017,1,"BATTERY",3561,219263
5274,2017,1,"BURGLARY",1269,219298
5275,2017,1,"CONCEALED CARRY LICENSE VIOLATION",7,219334
5276,2017,1,"CRIM SEXUAL ASSAULT",135,219395
5277,2017,1,"CRIMINAL DAMAGE",2414,219442
5278,2017,1,"CRIMINAL TRESPASS",571,219485
5279,2017,1,"DECEPTIVE PRACTICE",1587,219530
5280,2017,1,"GAMBLING",1,219576
5281,2017,1,"HOMICIDE",53,219612
5282,2017,1,"INTERFERENCE WITH PUBLIC OFFICER",84,219648
5283,2017,1,"INTIMIDATION",9,219708
5284,2017,1,"KIDNAPPING",8,219748
5285,2017,1,"LIQUOR LAW VIOLATION",10,219786
5286,2017,1,"MOTOR VEHICLE THEFT",1176,219834
5287,2017,1,"NARCOTICS",967,219881
5288,2017,1,"NON-CRIMINAL",3,219918
5289,2017,1,"OBSCENITY",3,219958
5290,2017,1,"OFFENSE INVOLVING CHILDREN",219,219995
5291,2017,1,"OTHER OFFENSE",1552,220049
5292,2017,1,"PROSTITUTION",86,220090
5293,2017,1,"PUBLIC INDECENCY",1,220130
5294,2017,1,"PUBLIC PEACE VIOLATION",123,220174
5295,2017,1,"ROBBERY",1071,220224
5296,2017,1,"SEX OFFENSE",68,220259
5297,2017,1,"STALKING",17,220298
5298,2017,1,"THEFT",4930,220334
5299,2017,1,"WEAPONS VIOLATION",334,220367
5300,2017,2,"ARSON",40,220412
5301,2017,2,"ASSAULT",1294,220445
5302,2017,2,"BATTERY",3408,220480
5303,2017,2,"BURGLARY",1007,220515
5304,2017,2,"CONCEALED CARRY LICENSE VIOLATION",3,220551
5305,2017,2,"CRIM SEXUAL ASSAULT",118,220612
5306,2017,2,"CRIMINAL DAMAGE",2046,220659
5307,2017,2,"CRIMINAL TRESPASS",526,220702
5308,2017,2,"DECEPTIVE PRACTICE",1389,220747
5309,2017,2,"GAMBLING",9,220793
5310,2017,2,"HOMICIDE",50,220829
5311,2017,2,"INTERFERENCE WITH PUBLIC OFFICER",85,220865
5312,2017,2,"INTIMIDATION",15,220925
5313,2017,2,"KIDNAPPING",13,220965
5314,2017,2,"LIQUOR LAW VIOLATION",22,221003
5315,2017,2,"MOTOR VEHICLE THEFT",883,221051
5316,2017,2,"NARCOTICS",913,221098
5317,2017,2,"NON-CRIMINAL",2,221135
5318,2017,2,"NON-CRIMINAL (SUBJECT SPECIFIED)",1,221175
5319,2017,2,"OBSCENITY",4,221235
5320,2017,2,"OFFENSE INVOLVING CHILDREN",119,221272
5321,2017,2,"OTHER OFFENSE",1374,221326
5322,2017,2,"PROSTITUTION",52,221367
5323,2017,2,"PUBLIC INDECENCY",1,221407
5324,2017,2,"PUBLIC PEACE VIOLATION",99,221451
5325,2017,2,"ROBBERY",787,221501
5326,2017,2,"SEX OFFENSE",71,221536
5327,2017,2,"STALKING",18,221575
5328,2017,2,"THEFT",4381,221611
5329,2017,2,"WEAPONS VIOLATION",329,221644
5330,2017,3,"ARSON",27,221689
5331,2017,3,"ASSAULT",1481,221722
5332,2017,3,"BATTERY",3853,221757
5333,2017,3,"BURGLARY",929,221792
5334,2017,3,"CONCEALED CARRY LICENSE VIOLATION",4,221828
5335,2017,3,"CRIM SEXUAL ASSAULT",95,221889
5336,2017,3,"CRIMINAL DAMAGE",2233,221936
5337,2017,3,"CRIMINAL TRESPASS",548,221979
5338,2017,3,"DECEPTIVE PRACTICE",1499,222024
5339,2017,3,"GAMBLING",4,222070
5340,2017,3,"HOMICIDE",42,222106
5341,2017,3,"HUMAN TRAFFICKING",4,222142
5342,2017,3,"INTERFERENCE WITH PUBLIC OFFICER",80,222187
5343,2017,3,"INTIMIDATION",13,222247
5344,2017,3,"KIDNAPPING",18,222287
5345,2017,3,"LIQUOR LAW VIOLATION",27,222325
5346,2017,3,"MOTOR VEHICLE THEFT",799,222373
5347,2017,3,"NARCOTICS",1066,222420
5348,2017,3,"NON-CRIMINAL",1,222457
5349,2017,3,"NON-CRIMINAL (SUBJECT SPECIFIED)",1,222497
5350,2017,3,"OBSCENITY",9,222557
5351,2017,3,"OFFENSE INVOLVING CHILDREN",177,222594
5352,2017,3,"OTHER NARCOTIC VIOLATION",1,222648
5353,2017,3,"OTHER OFFENSE",1509,222700
5354,2017,3,"PROSTITUTION",68,222741
5355,2017,3,"PUBLIC PEACE VIOLATION",126,222781
5356,2017,3,"ROBBERY",783,222831
5357,2017,3,"SEX OFFENSE",69,222866
5358,2017,3,"STALKING",18,222905
5359,2017,3,"THEFT",4476,222941
5360,2017,3,"WEAPONS VIOLATION",306,222974
5361,2017,4,"ARSON",46,223019
5362,2017,4,"ASSAULT",1635,223052
5363,2017,4,"BATTERY",4097,223087
5364,2017,4,"BURGLARY",965,223122
5365,2017,4,"CONCEALED CARRY LICENSE VIOLATION",5,223158
5366,2017,4,"CRIM SEXUAL ASSAULT",131,223219
5367,2017,4,"CRIMINAL DAMAGE",2445,223266
5368,2017,4,"CRIMINAL TRESPASS",548,223309
5369,2017,4,"DECEPTIVE PRACTICE",1399,223354
5370,2017,4,"GAMBLING",21,223400
5371,2017,4,"HOMICIDE",48,223436
5372,2017,4,"INTERFERENCE WITH PUBLIC OFFICER",98,223472
5373,2017,4,"INTIMIDATION",11,223532
5374,2017,4,"KIDNAPPING",15,223572
5375,2017,4,"LIQUOR LAW VIOLATION",7,223610
5376,2017,4,"MOTOR VEHICLE THEFT",840,223658
5377,2017,4,"NARCOTICS",896,223705
5378,2017,4,"NON-CRIMINAL",1,223742
5379,2017,4,"OBSCENITY",6,223782
5380,2017,4,"OFFENSE INVOLVING CHILDREN",172,223819
5381,2017,4,"OTHER OFFENSE",1551,223873
5382,2017,4,"PROSTITUTION",88,223914
5383,2017,4,"PUBLIC INDECENCY",1,223954
5384,2017,4,"PUBLIC PEACE VIOLATION",129,223998
5385,2017,4,"ROBBERY",852,224048
5386,2017,4,"SEX OFFENSE",68,224083
5387,2017,4,"STALKING",23,224122
5388,2017,4,"THEFT",4771,224158
5389,2017,4,"WEAPONS VIOLATION",403,224191
5390,2017,5,"ARSON",38,224236
5391,2017,5,"ASSAULT",1845,224269
5392,2017,5,"BATTERY",4555,224304
5393,2017,5,"BURGLARY",1053,224339
5394,2017,5,"CONCEALED CARRY LICENSE VIOLATION",6,224375
5395,2017,5,"CRIM SEXUAL ASSAULT",123,224436
5396,2017,5,"CRIMINAL DAMAGE",2514,224483
5397,2017,5,"CRIMINAL TRESPASS",631,224526
5398,2017,5,"DECEPTIVE PRACTICE",1390,224571
5399,2017,5,"GAMBLING",20,224617
5400,2017,5,"HOMICIDE",57,224653
5401,2017,5,"HUMAN TRAFFICKING",1,224689
5402,2017,5,"INTERFERENCE WITH PUBLIC OFFICER",104,224734
5403,2017,5,"INTIMIDATION",8,224794
5404,2017,5,"KIDNAPPING",19,224834
5405,2017,5,"LIQUOR LAW VIOLATION",19,224872
5406,2017,5,"MOTOR VEHICLE THEFT",834,224920
5407,2017,5,"NARCOTICS",945,224967
5408,2017,5,"NON-CRIMINAL",3,225004
5409,2017,5,"OBSCENITY",7,225044
5410,2017,5,"OFFENSE INVOLVING CHILDREN",196,225081
5411,2017,5,"OTHER OFFENSE",1610,225135
5412,2017,5,"PROSTITUTION",74,225176
5413,2017,5,"PUBLIC INDECENCY",3,225216
5414,2017,5,"PUBLIC PEACE VIOLATION",153,225260
5415,2017,5,"ROBBERY",906,225310
5416,2017,5,"SEX OFFENSE",87,225345
5417,2017,5,"STALKING",13,225384
5418,2017,5,"THEFT",5305,225420
5419,2017,5,"WEAPONS VIOLATION",393,225453
5420,2017,6,"ARSON",44,225498
